gene_id	gene_name	pval
LOC111108530	LOC111108530	0.04872929873277322
LOC111126552	LOC111126552	0.048736475139136946
LOC111113240	LOC111113240	0.0487380954838829
LOC111132033	LOC111132033	0.04875018825767474
LOC111106492	LOC111106492	0.048761605566498584
LOC111121930	LOC111121930	0.0487682835136213
LOC111110187	LOC111110187	0.04877569674108652
LOC111118357	LOC111118357	0.04877573748129685
LOC111135148	LOC111135148	0.048780220507944665
LOC111106431	LOC111106431	0.048783300706189296
LOC111115381	LOC111115381	0.0487941126158408
LOC111120145	LOC111120145	0.04880065106269753
LOC111124290	LOC111124290	0.048802341012292076
LOC111111764	LOC111111764	0.048817993730192695
LOC111124368	LOC111124368	0.04882040016597455
LOC111101058	LOC111101058	0.04882429394626413
LOC111127081	LOC111127081	0.048834362940705284
LOC111104093	LOC111104093	0.04883448821975225
LOC111102920	LOC111102920	0.0488368601093307
LOC111126287	LOC111126287	0.048851383064808455
LOC111109692	LOC111109692	0.04885536882762549
LOC111100692	LOC111100692	0.04886838109654245
LOC111127367	LOC111127367	0.048873173286422975
LOC111103508	LOC111103508	0.048891410423254816
LOC111117227	LOC111117227	0.04890945601218281
LOC111117583	LOC111117583	0.04891280600224161
LOC111105722	LOC111105722	0.04891903704588099
LOC111120287	LOC111120287	0.048928768891557256
LOC111130710	LOC111130710	0.048938247700363716
LOC111110018	LOC111110018	0.04895389699277626
LOC111112858	LOC111112858	0.04895530727505372
LOC111102616	LOC111102616	0.04896051191353865
LOC111100073	LOC111100073	0.04897066177702936
LOC111111809	LOC111111809	0.04898501547249047
LOC111133194	LOC111133194	0.04898739314526649
LOC111122110	LOC111122110	0.0489959644730053
LOC111113918	LOC111113918	0.049001501259627676
LOC111124378	LOC111124378	0.04900331719540773
LOC111127787	LOC111127787	0.049006702360059384
LOC111137238	LOC111137238	0.04900732863726994
LOC111115556	LOC111115556	0.04901442191811518
LOC111119549	LOC111119549	0.04902887541825455
LOC111100862	LOC111100862	0.049045037676361786
LOC111118864	LOC111118864	0.049045475171574725
LOC111115882	LOC111115882	0.04906852808203952
LOC111102853	LOC111102853	0.04908439084542208
LOC111116854	LOC111116854	0.04909729509672423
LOC111101595	LOC111101595	0.04910990009338945
LOC111109022	LOC111109022	0.04911432997808637
LOC111106083	LOC111106083	0.049119522224447404
LOC111134244	LOC111134244	0.04912431470527125
LOC111119038	LOC111119038	0.04912452466252296
LOC111108131	LOC111108131	0.049125000550232056
LOC111131697	LOC111131697	0.04912545800266937
LOC111100990	LOC111100990	0.04912987384759685
LOC111130006	LOC111130006	0.0491333165850765
LOC111113227	LOC111113227	0.04913353671547621
LOC111113732	LOC111113732	0.049138212194539885
LOC111114283	LOC111114283	0.04914201271202237
LOC111128528	LOC111128528	0.04916310317778765
LOC111117705	LOC111117705	0.04917048857428839
LOC111120777	LOC111120777	0.049171798636722684
LOC111114388	LOC111114388	0.049174442037571466
LOC111110655	LOC111110655	0.04917495563639103
LOC111111585	LOC111111585	0.04918891103753537
LOC111136818	LOC111136818	0.04919046343505855
LOC111107181	LOC111107181	0.04919593093595524
LOC111115282	LOC111115282	0.049216352980576444
LOC111104949	LOC111104949	0.04922159624061675
LOC111108233	LOC111108233	0.049234031423771536
LOC111114758	LOC111114758	0.049243985594990644
LOC111115264	LOC111115264	0.04924513052496514
LOC111137537	LOC111137537	0.049253908342970075
LOC111129885	LOC111129885	0.049254116292038824
LOC111107769	LOC111107769	0.04925427412283277
LOC111136506	LOC111136506	0.04925636353223825
LOC111127973	LOC111127973	0.04927223880722215
LOC111101628	LOC111101628	0.04927580692188183
LOC111119545	LOC111119545	0.04928086469197479
LOC111135606	LOC111135606	0.04928594131000917
LOC111113079	LOC111113079	0.04930978723325107
LOC111113764	LOC111113764	0.049315801683064445
LOC111100989	LOC111100989	0.049320734361604134
LOC111101717	LOC111101717	0.049326666001729094
LOC111106876	LOC111106876	0.04933785426104677
LOC111131313	LOC111131313	0.04934695723026946
LOC111100666	LOC111100666	0.04935118162643599
LOC111108064	LOC111108064	0.049351594548428586
LOC111136723	LOC111136723	0.04935480734573779
LOC111137184	LOC111137184	0.049363047262170306
LOC111119012	LOC111119012	0.04936860267785762
LOC111112657	LOC111112657	0.04937814247675136
LOC111128011	LOC111128011	0.0493787507402661
LOC111127344	LOC111127344	0.04937976889685825
LOC111136733	LOC111136733	0.049381549679447856
LOC111128078	LOC111128078	0.049382585118731386
LOC111130556	LOC111130556	0.04938894155687014
LOC111101616	LOC111101616	0.04939184130542406
LOC111102857	LOC111102857	0.0493952856714869
LOC111101361	LOC111101361	0.04940446341641827
LOC111133655	LOC111133655	0.04941044775929941
LOC111132719	LOC111132719	0.049414782103836166
LOC111138473	LOC111138473	0.04942737321601671
LOC111131237	LOC111131237	0.049428009747582366
LOC111135393	LOC111135393	0.0494380154448847
LOC111121433	LOC111121433	0.049454973679737585
LOC111137491	LOC111137491	0.04945664605111787
LOC111108755	LOC111108755	0.04946791896366977
LOC111127572	LOC111127572	0.04946969918865153
LOC111120422	LOC111120422	0.04947179804590708
LOC111112011	LOC111112011	0.04948041077129975
LOC111135388	LOC111135388	0.049483000694895536
LOC111122947	LOC111122947	0.04949336957094769
LOC111137313	LOC111137313	0.049496634279162205
LOC111106246	LOC111106246	0.049502127550284214
LOC111122654	LOC111122654	0.04953550460513883
LOC111111398	LOC111111398	0.0495396927183652
LOC111104413	LOC111104413	0.049542896882133744
LOC111100109	LOC111100109	0.04955438426005336
LOC111110205	LOC111110205	0.04956368354637347
LOC111120801	LOC111120801	0.049567051061057625
LOC111121066	LOC111121066	0.049573737135459275
LOC111115812	LOC111115812	0.04958500056298776
LOC111130429	LOC111130429	0.04958948237637957
LOC111102550	LOC111102550	0.04959196377082265
LOC111117631	LOC111117631	0.04959438664680091
LOC111126489	LOC111126489	0.04960363235340631
LOC111122366	LOC111122366	0.049605893632106164
LOC111132528	LOC111132528	0.049609007597544955
LOC111124884	LOC111124884	0.04961526187991606
LOC111108913	LOC111108913	0.04961839782730637
LOC111128229	LOC111128229	0.04962071179118122
LOC111114887	LOC111114887	0.04962318908414462
LOC111130909	LOC111130909	0.04962414951781911
LOC111136147	LOC111136147	0.04963935175567619
LOC111116847	LOC111116847	0.049640658444626895
LOC111132103	LOC111132103	0.04966198063482991
LOC111100904	LOC111100904	0.04966404998603928
LOC111134377	LOC111134377	0.04966611907058308
LOC111137782	LOC111137782	0.04966833834889915
LOC111136947	LOC111136947	0.04967092193340933
LOC111132529	LOC111132529	0.04968180181575321
LOC111127232	LOC111127232	0.04970451867946037
LOC111123896	LOC111123896	0.049708709949493265
LOC111099431	LOC111099431	0.049732106981455144
LOC111136886	LOC111136886	0.04973602088514286
LOC111123366	LOC111123366	0.04973910509090249
LOC111104312	LOC111104312	0.049748399590816936
LOC111122721	LOC111122721	0.04975690243512333
LOC111130389	LOC111130389	0.04976995071356784
LOC111113109	LOC111113109	0.04980262946154497
LOC111132455	LOC111132455	0.049807758781859696
LOC111109213	LOC111109213	0.04980892884868869
LOC111132256	LOC111132256	0.04980985896733783
LOC111099591	LOC111099591	0.049814938478564344
LOC111128600	LOC111128600	0.04982678920925499
LOC111133699	LOC111133699	0.04982959880225484
LOC111128508	LOC111128508	0.049833574399511645
LOC111115354	LOC111115354	0.04984228349447198
LOC111134396	LOC111134396	0.04984351173419845
LOC111135344	LOC111135344	0.049849064035437075
LOC111138322	LOC111138322	0.04985076807037219
LOC111115281	LOC111115281	0.04985556564941224
LOC111099564	LOC111099564	0.049863374879402726
LOC111109149	LOC111109149	0.049898830317338785
LOC111108323	LOC111108323	0.04990734163547245
LOC111125397	LOC111125397	0.04991481667278511
LOC111113452	LOC111113452	0.049926068253994114
LOC111119529	LOC111119529	0.049927110252760816
LOC111138236	LOC111138236	0.04993997210936904
LOC111124907	LOC111124907	0.04994109941932425
LOC111132702	LOC111132702	0.04994206213499064
LOC111115128	LOC111115128	0.04994563316993718
LOC111122174	LOC111122174	0.04995445386362722
LOC111101933	LOC111101933	0.0499651295594938
LOC111110890	LOC111110890	0.04997327735431281
LOC111113919	LOC111113919	0.04999283986810217
LOC111126606	LOC111126606	0.04999550085962874
LOC111101734	LOC111101734	0.049996520453015995
LOC111123173	LOC111123173	0.0499991579635602
LOC111132663	LOC111132663	0.049999807253473055
LOC111122735	LOC111122735	0.05000920645767664
LOC111133082	LOC111133082	0.05001009214579869
LOC111099808	LOC111099808	0.05002473020881942
LOC111135691	LOC111135691	0.05003867129104979
LOC111115595	LOC111115595	0.0500544009420043
LOC111105383	LOC111105383	0.05005970649080294
LOC111112547	LOC111112547	0.05006425377876154
LOC111127841	LOC111127841	0.05006591417273352
LOC111104380	LOC111104380	0.05006661164555624
LOC111106125	LOC111106125	0.05007579480535602
LOC111135658	LOC111135658	0.050089589749752916
LOC111130881	LOC111130881	0.05009308605369972
LOC111115845	LOC111115845	0.05010260875983916
LOC111122106	LOC111122106	0.050108583323218006
LOC111124017	LOC111124017	0.05011343784404796
LOC111136861	LOC111136861	0.050140909160905724
LOC111129504	LOC111129504	0.050170267316455616
LOC111100536	LOC111100536	0.05017504320805925
LOC111105633	LOC111105633	0.050179993461394574
LOC111123971	LOC111123971	0.05020875420134549
LOC111126621	LOC111126621	0.05020950201243058
LOC111106652	LOC111106652	0.050211197616190376
LOC111136268	LOC111136268	0.05022252138248198
LOC111125790	LOC111125790	0.05022583741677909
LOC111137694	LOC111137694	0.050227855376205985
LOC111104597	LOC111104597	0.050240917408597464
LOC111105087	LOC111105087	0.05024602769461256
LOC111100938	LOC111100938	0.05024726284501358
LOC111115370	LOC111115370	0.05025042077542981
LOC111123161	LOC111123161	0.050251154088288154
LOC111135738	LOC111135738	0.05025599336938571
LOC111130178	LOC111130178	0.05025705466892446
LOC111110147	LOC111110147	0.050260514607963984
LOC111113221	LOC111113221	0.0502632927045926
LOC111132337	LOC111132337	0.05026780432247139
LOC111106343	LOC111106343	0.05027199027345225
LOC111116440	LOC111116440	0.05028226402753394
LOC111123293	LOC111123293	0.05029255073104038
LOC111121043	LOC111121043	0.05029416102204877
LOC111112021	LOC111112021	0.05030098332808052
LOC111116280	LOC111116280	0.05030516355063701
LOC111121145	LOC111121145	0.05030731270683498
LOC111123039	LOC111123039	0.050311580128307616
LOC111115509	LOC111115509	0.0503463253393093
LOC111099998	LOC111099998	0.050347201369179105
LOC111129798	LOC111129798	0.05035370026235583
LOC111130341	LOC111130341	0.050354187697221074
LOC111110227	LOC111110227	0.05035791815387654
LOC111123699	LOC111123699	0.05036733440795022
LOC111112515	LOC111112515	0.05037382348076493
LOC111129156	LOC111129156	0.05037844580541723
LOC111113702	LOC111113702	0.050387360114499326
LOC111126843	LOC111126843	0.05039776210492995
LOC111132717	LOC111132717	0.05040580000079352
LOC111102721	LOC111102721	0.050413654585334436
LOC111119754	LOC111119754	0.05043098784718043
LOC111110356	LOC111110356	0.05043284614879514
LOC111116308	LOC111116308	0.050451498276114164
LOC111102796	LOC111102796	0.05045271236180509
LOC111110742	LOC111110742	0.050460797547249185
LOC111106491	LOC111106491	0.050461852208663095
LOC111099553	LOC111099553	0.050462544897778176
LOC111113790	LOC111113790	0.050465225660680846
LOC111126431	LOC111126431	0.05048980973896609
LOC111102856	LOC111102856	0.05051555739103992
LOC111104783	LOC111104783	0.05051998008182891
LOC111111188	LOC111111188	0.05052065297150858
LOC111099987	LOC111099987	0.05052290031438003
LOC111117757	LOC111117757	0.050525661394494784
LOC111136642	LOC111136642	0.05053290368114806
LOC111117004	LOC111117004	0.05054737371561255
LOC111113006	LOC111113006	0.05055861662257276
LOC111127397	LOC111127397	0.05056083060149581
LOC111105079	LOC111105079	0.05056269477368815
LOC111104520	LOC111104520	0.05056525737574514
LOC111104057	LOC111104057	0.0505686276961858
LOC111110963	LOC111110963	0.05057684785098521
LOC111126838	LOC111126838	0.05059027688370018
LOC111116602	LOC111116602	0.05059714055773659
LOC111107783	LOC111107783	0.05060050464813958
LOC111125002	LOC111125002	0.05060585912873927
LOC111110858	LOC111110858	0.05061911009669571
LOC111109096	LOC111109096	0.05062782326199295
LOC111100800	LOC111100800	0.05063474035288803
LOC111115293	LOC111115293	0.05064621483356103
LOC111113894	LOC111113894	0.05064625955236539
LOC111108374	LOC111108374	0.0506487801302537
LOC111101136	LOC111101136	0.050652807246722734
LOC111127873	LOC111127873	0.05065511439940507
LOC111114793	LOC111114793	0.05067667435869026
LOC111124554	LOC111124554	0.05067931816066131
LOC111125934	LOC111125934	0.050679355343671136
LOC111106018	LOC111106018	0.050683814749002645
LOC111127392	LOC111127392	0.05069172429765966
LOC111117343	LOC111117343	0.05069362987178008
LOC111132930	LOC111132930	0.05069776554393093
LOC111126660	LOC111126660	0.050699610047566686
LOC111131681	LOC111131681	0.05070781043751823
LOC111118073	LOC111118073	0.050719290124734126
LOC111137270	LOC111137270	0.05075401920085365
LOC111109411	LOC111109411	0.05075515556750339
LOC111099604	LOC111099604	0.05075646699285556
LOC111100864	LOC111100864	0.05076840164317311
LOC111133111	LOC111133111	0.050771358224839455
LOC111106640	LOC111106640	0.05077140174419765
LOC111101094	LOC111101094	0.05078190100462026
LOC111138239	LOC111138239	0.05079249148291978
LOC111107651	LOC111107651	0.05080040508049235
LOC111126936	LOC111126936	0.050803731811930805
LOC111099706	LOC111099706	0.05081258896561214
LOC111135649	LOC111135649	0.050817214583519336
LOC111136105	LOC111136105	0.050826546394699496
LOC111115805	LOC111115805	0.05082701084155618
LOC111119661	LOC111119661	0.050827818901792124
LOC111114459	LOC111114459	0.05083997374723006
LOC111130465	LOC111130465	0.05085701424354399
LOC111118179	LOC111118179	0.05086019625957097
LOC111127951	LOC111127951	0.050865605502758225
LOC111122117	LOC111122117	0.05087845395616655
LOC111103772	LOC111103772	0.050882276638157135
LOC111129393	LOC111129393	0.05088313377794297
LOC111099212	LOC111099212	0.050896395540320494
LOC111124377	LOC111124377	0.05089742481994927
LOC111118798	LOC111118798	0.05090500540732999
LOC111111750	LOC111111750	0.050906723256653394
LOC111125115	LOC111125115	0.050912407348144346
LOC111109445	LOC111109445	0.050922654321068704
LOC111102536	LOC111102536	0.050931131963623866
LOC111102387	LOC111102387	0.050947037696272145
LOC111122747	LOC111122747	0.05094885062711973
LOC111124459	LOC111124459	0.05095210663425281
LOC111108929	LOC111108929	0.05095675874783142
LOC111119842	LOC111119842	0.05095745664505039
LOC111131305	LOC111131305	0.0509586081455197
LOC111111720	LOC111111720	0.05098085109534976
LOC111124428	LOC111124428	0.05098580930874844
LOC111113925	LOC111113925	0.05099231530601837
LOC111114352	LOC111114352	0.051000586463908155
LOC111135814	LOC111135814	0.05100172642696627
LOC111102540	LOC111102540	0.05100675958169873
LOC111107280	LOC111107280	0.05100926388776783
LOC111119598	LOC111119598	0.051021428945564336
LOC111100809	LOC111100809	0.05103186214801238
LOC111112598	LOC111112598	0.051033543758613714
LOC111129697	LOC111129697	0.051039476240705
LOC111108655	LOC111108655	0.051050147137172555
LOC111133105	LOC111133105	0.051055833052628244
LOC111124644	LOC111124644	0.05105625465308766
LOC111105553	LOC111105553	0.05107695221431019
LOC111137614	LOC111137614	0.05109144076602653
LOC111113908	LOC111113908	0.05109155323032902
LOC111136469	LOC111136469	0.051091800976477
LOC111099422	LOC111099422	0.05109771517849051
LOC111121168	LOC111121168	0.051098178147673035
LOC111123726	LOC111123726	0.05111384961315691
LOC111103118	LOC111103118	0.05112163242504965
LOC111103077	LOC111103077	0.05112944123103748
LOC111110050	LOC111110050	0.0511311430967335
LOC111114635	LOC111114635	0.05113958519084244
LOC111125922	LOC111125922	0.05114822304948253
LOC111106459	LOC111106459	0.0511617167632236
LOC111116151	LOC111116151	0.05117714370153095
LOC111111148	LOC111111148	0.051196257624916294
LOC111107917	LOC111107917	0.051204588083764595
LOC111107247	LOC111107247	0.051208512187385
LOC111119583	LOC111119583	0.051209175106216476
LOC111119061	LOC111119061	0.051212008341193486
LOC111138144	LOC111138144	0.05122053230410575
LOC111133834	LOC111133834	0.05122802353359964
LOC111120016	LOC111120016	0.051243243907371686
LOC111121999	LOC111121999	0.051247302373592554
LOC111130893	LOC111130893	0.05125556420957469
LOC111137506	LOC111137506	0.05127370462941924
LOC111114297	LOC111114297	0.05127431025135661
LOC111103575	LOC111103575	0.05128070388350465
LOC111100669	LOC111100669	0.05128480887248798
LOC111113103	LOC111113103	0.05128679793389353
LOC111118747	LOC111118747	0.051288162908516004
LOC111132471	LOC111132471	0.05129447596612851
LOC111132287	LOC111132287	0.05129516753767047
LOC111102682	LOC111102682	0.05130180883067796
LOC111138438	LOC111138438	0.05132439536470936
LOC111133824	LOC111133824	0.05132955076268003
LOC111125144	LOC111125144	0.05133909623695359
LOC111127923	LOC111127923	0.05135180681243501
